Name,Address,Rating
Verdugo Park,"1621 Canada Blvd, Glendale, CA 91208, United States",4.6
Martial Arts History Museum,"201 N Brand Blvd Ste B100, Glendale, CA 91203, United States",4.8
"Public Art ""Lady America""","889 Americana Way, Glendale, CA 91210, United States",0
Carr Park,"1615 E Colorado St, Glendale, CA 91205, United States",4.4
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Warner Bros. Studio Tour Hollywood,"3400 Warner Blvd, Burbank, CA 91505, United States",4.5
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Forest Lawn Museum,"1712 S Glendale Ave, Glendale, CA 91205, United States",4.7
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
The Golden Triangle,"9800 Wilshire Blvd, Beverly Hills, CA 90212, United States",4.7
Beverly Hills Sign,"Beverly Hills, CA 90211, United States",4.6
Beverly Hills sign (small),"9091 Santa Monica Blvd, West Hollywood, CA 90069, United States",4.5
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
The Chats de Thé Green Wall,"8017 Melrose Ave, Los Angeles, CA 90046, United States",5
La Brea Tar Pits and Museum,"5801 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Petersen Automotive Museum,"6060 Wilshire Blvd, Los Angeles, CA 90036, United States",4.7
Runyon Canyon Park,"2000 N Fuller Ave, Los Angeles, CA 90046, United States",4.8
Sights L.A.,"3818 Crenshaw Blvd suite 221, Los Angeles, CA 90008, United States",5
Los Angeles County Museum of Art,"5905 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
The Paul Smith Pink Wall,"8221 Melrose Ave, Los Angeles, CA 90046, United States",4
View,"7695-7699 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Hollywood Wax Museum,"6767 Hollywood Blvd, Los Angeles, CA 90028, United States",4.4
Old Pasadena,"23 E Colorado Blvd Ste 200, Pasadena, CA 91105, United States",4.6
Eaton Canyon Nature Center,"1750 N Altadena Dr, Pasadena, CA 91107, United States",4.7
Pasadena Museum of History,"470 W Walnut St, Pasadena, CA 91103, United States",4.3
The Gamble House,"4 Westmoreland Pl, Pasadena, CA 91103, United States",4.7
USC Pacific Asia Museum,"46 N Los Robles Ave, Pasadena, CA 91101, United States",4.5
Wrigley Mansion,"391 S Orange Grove Blvd, Pasadena, CA 91184, United States",4.8
Arlington Garden in Pasadena,"275 Arlington Dr, Pasadena, CA 91105, United States",4.6
Central Park,"275 S Raymond Ave, Pasadena, CA 91105, United States",4.4
Fenyes Mansion,"164-198 N Orange Grove Blvd, Pasadena, CA 91103, United States",4.9
Norton Simon Museum,"411 W Colorado Blvd, Pasadena, CA 91105, United States",4.8
Villa Parke,"363 E Villa St, Pasadena, CA 91101, United States",4.2
Parking place for Eaton Canyon Falls,"1750 N Altadena Dr, Pasadena, CA 91107, United States",4.5
Hahamongna Watershed Park,"4550 Oak Grove Dr, Pasadena, CA 91103, United States",4.6
McDonald Park,"1000 E Mountain St, Pasadena, CA 91104, United States",4.5
Colorado Street Bridge,"504 W Colorado Blvd, Pasadena, CA 91105, United States",4.6
Southern California Children's Museum,"459 E Colorado Blvd, Pasadena, CA 91101, United States",4.1
The Old YWCA Building,"78 N Marengo Ave, Pasadena, CA 91101, United States",5
Washington Park,"700 E Washington Blvd, Pasadena, CA 91104, United States",4.1
Friend Lacey House,"679 E Villa St, Pasadena, CA 91101, United States",0
Lower Arroyo Park,"415 S Arroyo Blvd, Pasadena, CA 91105, United States",4.7
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Guns N' Roses - 'Welcome to the Jungle' video film Site,"6th St, Los Angeles, CA 90036, United States",4.3
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Wilshire Center Sign,"3968 Wilshire Blvd, Los Angeles, CA 90010, United States",0
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
Los Angeles County Museum of Art,"5905 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Mural by @theartofchase & @zla_la,"6901 Melrose Ave, Los Angeles, CA 90038, United States",0
Hollyhock House,"4800 Hollywood Blvd, Los Angeles, CA 90027, United States",4.5
Runyon Canyon Park,"2000 N Fuller Ave, Los Angeles, CA 90046, United States",4.8
View,"7695-7699 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
The Korea Daily Square (중앙일보 스퀘어),"United States, California, Los Angeles, Normandie Ave, Wilshire Blvd &",0
Hollywood Bowl,"2301 Highland Ave, Los Angeles, CA 90068, United States",4.7
"Public Art ""White Doves""","34°03'26.2""N 118°16'36., CA-2, Los Angeles, CA 90057, United States",3.3
Beverly Hills Sign,"Beverly Hills, CA 90211, United States",4.6
Greystone Mansion & Gardens: The Doheny Estate,"905 Loma Vista Dr, Beverly Hills, CA 90210, United States",4.6
The Golden Triangle,"9800 Wilshire Blvd, Beverly Hills, CA 90212, United States",4.7
Will Rogers Memorial Park,"800-876 N Canon Dr, Beverly Hills, CA 90210, United States",4.7
Beverly Gardens Park,"9439 Santa Monica Blvd, Beverly Hills, CA 90210, United States",4.6
Beverly Cañon Gardens,"241 N Canon Dr, Beverly Hills, CA 90210, United States",4.7
Beverly Hills Shield,"Beverly Hills, CA 90212, United States",5
Rodeo Drive Walk Of Style,"328 N Rodeo Dr, Beverly Hills, CA 90210, United States",4.6
Virginia Robinson Gardens,"1008 Elden Way, Beverly Hills, CA 90210, United States",4.5
"Beverly Hills Sign, Beverly Hills, California","1300-1398 Park Way, Beverly Hills, CA 90210, United States",4.6
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Reeves Park,"125 S Reeves Dr, Beverly Hills, CA 90212, United States",4.2
Spadena House,"516 Walden Dr, Beverly Hills, CA 90210, United States",4.9
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
The Getty,"1200 Getty Center Dr, Los Angeles, CA 90049, United States",4.8
John Wayne Statue,"8484 Wilshire Blvd, Beverly Hills, CA 90210, United States",4.2
Roxbury Park,"471 S Roxbury Dr, Beverly Hills, CA 90212, United States",4.6
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Point Vicente Interpretive Center,"31501 Palos Verdes Dr W, Rancho Palos Verdes, CA 90275, United States",4.8
Point Vicente Lighthouse,"31550 Palos Verdes Dr W, Rancho Palos Verdes, CA 90275, United States",4.8
Ocean Trails Reserve,"La Rotonda Dr, Rancho Palos Verdes, CA 90275, United States",4.8
Del Cerro Park,"2 Park Pl, Rancho Palos Verdes, CA 90275, United States",4.6
Deane Dana Friendship Park and Nature Center,"1805 W 9th St, Rancho Palos Verdes, CA 90275, United States",4.7
Vicente Bluffs Reserve,"31501 Palos Verdes Dr W, Rancho Palos Verdes, CA 90275, United States",4.7
Abalone Cove Park,"5970 Palos Verdes Dr S, Rancho Palos Verdes, CA 90275, United States",4.7
Palos Verdes Nature Preserve,"30940 Hawthorne Blvd, Rancho Palos Verdes, CA 90275, United States",4.7
Palos Verdes Estates Shoreline Preserve,"809 Paseo Del Mar, Palos Verdes Estates, CA 90274, United States",4.8
South Coast Botanic Garden,"26300 Crenshaw Blvd, Palos Verdes Estates, CA 90274, United States",4.7
Terranea Bluff Top Park,"Rancho Palos Verdes, CA 90275, United States",4.8
Madrona Marsh Preserve and Nature Center,"3201 Plaza del Amo, Torrance, CA 90503, United States",4.6
Forrestal Nature Reserve,"32201 Forrestal Dr, Rancho Palos Verdes, CA 90275, United States",4.7
Portuguese Bend Reserve,"Burma Rd, Rancho Palos Verdes, CA 90275, United States",4.7
Palos Verdes Estates Cliffs,"Blufftop Trail, Palos Verdes Estates, CA 90274, United States",4.8
LA Waterfront,"600 E 5th St, San Pedro, CA 90731, United States",4.5
Filiorum Reserve,"Pacifica Dr, Rolling Hills Estates, CA 90274, United States",4.8
"The Cliff, Palos Verdes","Palos Verdes Dr W &, Paseo Del Mar, Palos Verdes Estates, CA 90274, United States",5
Redondo Beach Pier,"Fisherman's Wharf, Fishermans Wharf, Redondo Beach, CA 90277, United States",4.6
Marilyn Ryan Sunset Point Park,"1 Trump National Dr, Rancho Palos Verdes, CA 90275, United States",4.7
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Watts Towers Arts Center,"1727 E 107th St, Los Angeles, CA 90002, United States",4.5
Welcome to Mar Vista Mural,"12124 Venice Blvd., Los Angeles, CA 90066, United States",5
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Venice Boardwalk,"Beach pavillion in, Los Angeles, CA, United States",4.5
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Magic Johnson Park,"905 E El Segundo Blvd, Los Angeles, CA 90059, United States",4.4
Kenneth Hahn View Point,"Los Angeles, CA 90008, United States",4.9
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
"Public Art ""Triforium""","Fletcher Bowron Square, Los Angeles, CA 90012, United States",4
Fisherman's Village,"13755 Fiji Way, Marina Del Rey, CA 90292, United States",4.4
Venice Canals,"Venice, CA 90292, United States",4.6
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
Hummingbirds Mural,"1003 W 125th St, Los Angeles, CA 90044, United States",0
The Getty,"1200 Getty Center Dr, Los Angeles, CA 90049, United States",4.8
"Vista Hermosa Natural Park, Mountains Recreation & Conservation Authority","100 N Toluca St, Los Angeles, CA 90026, United States",4.7
La Brea Tar Pits and Museum,"5801 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Manhattan Beach Pier,"2 Manhattan Beach Blvd, Manhattan Beach, CA 90266, United States",4.7
Manhattan Beach Botanical Garden,"1237 N Peck Ave, Manhattan Beach, CA 90266, United States",4.3
Roundhouse Aquarium,"Manhattan Beach Pier, Manhattan Beach, CA 90266, United States",4.5
Polliwog Park,"1601 Manhattan Beach Blvd, Manhattan Beach, CA 90266, United States",4.6
Manhattan Beach Pier,"2 Manhattan Beach Blvd, Manhattan Beach, CA 90266, United States",5
Sand Dune Park,"3299 Bell Ave, Manhattan Beach, CA 90266, United States",4.6
Bruce's Beach,"2600 Highland Ave, Manhattan Beach, CA 90266, United States",4.7
Manhattan Beach Historical Society,"1601 Manhattan Beach Blvd, Manhattan Beach, CA 90266, United States",4
Hermosa Beach Museum,"710 Pier Ave, Hermosa Beach, CA 90254, United States",4.7
Hermosa Beach Pier,"1 Pier Ave, Hermosa Beach, CA 90254, United States",4.7
Aviation Park,"1935 Manhattan Beach Blvd, Redondo Beach, CA 90278, United States",4.5
Marine Ave Park,"1625 Marine Ave, Manhattan Beach, CA 90266, United States",4.5
Hermosa Beach Mural,"2212 Pacific Coast Hwy, Hermosa Beach, CA 90254, United States",5
Manhattan Beach,"4499-4401 The Strand, Manhattan Beach, CA 90266, United States",4.7
The Fowler Museum,"308 Charles E Young Dr N, Los Angeles, CA 90024, United States",4.6
UCLA Mathias Botanical Garden,"707 Tiverton Dr, Los Angeles, CA 90095, United States",4.7
Franklin D. Murphy Sculpture Garden,"Franklin D. Murphy Sculpture Garden, 245 Charles E Young Dr E, Los Angeles, CA 90095, United States",4.7
The Getty,"1200 Getty Center Dr, Los Angeles, CA 90049, United States",4.8
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Inverted Fountain,"Los Angeles, CA 90095, United States",4.6
Grave of Florence Henderson,"Los Angeles, CA 90024, United States",0
The Golden Triangle,"9800 Wilshire Blvd, Beverly Hills, CA 90212, United States",4.7
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
Aidan's Place at Westwood Recreation Center,"1350 S Sepulveda Blvd, Los Angeles, CA 90025, United States",4.6
Shapiro Fountain,"340 Royce Dr, Los Angeles, CA 90024, United States",4.8
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
La Brea Tar Pits and Museum,"5801 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Universal Studios Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Universal CityWalk Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Los Angeles County Museum of Art,"5905 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
La Brea Tar Pits and Museum,"5801 Wilshire Blvd, Los Angeles, CA 90036, United States",4.6
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
The Getty,"1200 Getty Center Dr, Los Angeles, CA 90049, United States",4.8
Los Angeles Zoo,"5333 Zoo Dr, Los Angeles, CA 90027, United States",4.4
California Science Center,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.7
Greystone Mansion & Gardens: The Doheny Estate,"905 Loma Vista Dr, Beverly Hills, CA 90210, United States",4.6
Warner Bros. Studio Tour Hollywood,"3400 Warner Blvd, Burbank, CA 91505, United States",4.5
Baldwin Hills Scenic Overlook,"6300 Hetzler Rd, Culver City, CA 90232, United States",4.8
Petersen Automotive Museum,"6060 Wilshire Blvd, Los Angeles, CA 90036, United States",4.7
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Universal Studio Tour,"100 Universal City Plaza, Universal City, CA 91608, United States",4.8
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
"Vista Hermosa Natural Park, Mountains Recreation & Conservation Authority","100 N Toluca St, Los Angeles, CA 90026, United States",4.7
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Sepulveda Dam,"15758 Burbank Blvd, Van Nuys, CA 91406, United States",4.7
Sepulveda Basin Wildlife Reserve,"6350 Woodley Ave, Van Nuys, CA 91436, United States",4.6
Woodley Park,"6350 Woodley Ave, Van Nuys, CA 91436, United States",4.6
Lake Balboa/Anthony C. Beilenson Park,"6300 Balboa Blvd, Van Nuys, CA 91406, United States",4.6
The Japanese Garden,"6100 Woodley Ave, Lake Balboa, CA 91406, United States",4.5
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Sky Zone Trampoline Park,"7741 Hayvenhurst Ave, Van Nuys, CA 91406, United States",4.2
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
The Great Wall of Los Angeles,"12900 Oxnard St, Valley Glen, CA 91606, United States",4.6
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
View,"7695-7699 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
Marson Street Pocket Park,"15262 Marson St, Panorama City, CA 91402, United States",4.1
